Process Type,Scheduler Type,Iterations,Num Simultaneous Processes,Wall,User,System,CPU,I-Switched,V-switched
MIXED,SCHED_OTHER,1,20,42.06,158.92,0.12,378%,33241,92
MIXED,SCHED_OTHER,1,20,41.77,157.36,0.15,377%,33421,89
MIXED,SCHED_OTHER,1,20,41.04,155.88,0.11,380%,31793,90
MIXED,SCHED_OTHER,1,20,41.65,159.34,0.08,382%,32196,100
MIXED,SCHED_OTHER,1,20,42.22,160.15,0.18,379%,32685,98
MIXED,SCHED_OTHER,1,20,41.45,157.56,0.13,380%,32492,97
MIXED,SCHED_OTHER,1,20,41.34,156.97,0.16,380%,33187,93
MIXED,SCHED_OTHER,1,20,41.59,157.78,0.16,379%,33221,91
MIXED,SCHED_OTHER,1,20,42.08,159.31,0.17,378%,33201,83
MIXED,SCHED_OTHER,1,20,42.12,160.34,0.14,381%,33082,82
MIXED,SCHED_OTHER,1,20,41.7,158.62,0.14,380%,31726,97
MIXED,SCHED_OTHER,1,20,41.05,157.07,0.14,382%,32247,91
MIXED,SCHED_OTHER,1,20,41.38,157.17,0.07,379%,32398,99
MIXED,SCHED_OTHER,1,20,42.09,159.05,0.16,378%,33607,85
MIXED,SCHED_OTHER,1,20,42.22,160.55,0.15,380%,33431,95
MIXED,SCHED_OTHER,1,20,41.93,158.55,0.16,378%,33770,90
MIXED,SCHED_OTHER,1,20,41.02,157.04,0.06,383%,32061,87
MIXED,SCHED_OTHER,1,20,41.36,157.36,0.16,380%,32902,90
MIXED,SCHED_OTHER,1,20,41.78,159.24,0.11,381%,33918,91
MIXED,SCHED_OTHER,1,20,42.29,160.61,0.1,379%,33693,99
MIXED,SCHED_OTHER,1,20,42.39,158.82,0.16,374%,33117,92
MIXED,SCHED_OTHER,1,20,41.28,158.84,0.09,385%,31988,86
MIXED,SCHED_OTHER,1,20,41.11,156.84,0.1,381%,31773,94
MIXED,SCHED_OTHER,1,20,41.46,158.78,0.1,383%,33343,90
MIXED,SCHED_OTHER,1,20,42.52,160.22,0.11,377%,33487,89
MIXED,SCHED_OTHER,1,20,41.91,158.64,0.11,378%,32281,96
MIXED,SCHED_OTHER,1,20,41.75,158.6,0.15,380%,34705,91
MIXED,SCHED_OTHER,1,20,41.15,156.8,0.12,381%,31820,92
MIXED,SCHED_OTHER,1,20,42.1,159.56,0.14,379%,32539,92
MIXED,SCHED_OTHER,1,20,42.35,160.37,0.12,378%,32607,93
MIXED,SCHED_OTHER,1,20,41.89,158.58,0.13,378%,33478,102
MIXED,SCHED_OTHER,1,20,41.58,157.75,0.12,379%,33582,101
MIXED,SCHED_OTHER,1,20,41.73,158.71,0.13,380%,32195,86
MIXED,SCHED_OTHER,1,20,42.03,159.91,0.12,380%,31689,140
MIXED,SCHED_OTHER,1,20,42.46,160.73,0.14,378%,33215,90
MIXED,SCHED_OTHER,1,20,41.47,158.62,0.1,382%,33020,87
MIXED,SCHED_OTHER,1,20,41.09,156.84,0.12,381%,32224,85
MIXED,SCHED_OTHER,1,20,41.3,157.26,0.1,380%,32475,89
MIXED,SCHED_OTHER,1,20,41.48,159.16,0.12,383%,31669,88
MIXED,SCHED_OTHER,1,20,42.47,160.83,0.11,378%,32420,89
MIXED,SCHED_OTHER,1,20,41.59,159.11,0.12,382%,33642,97
MIXED,SCHED_OTHER,1,20,41.08,157.27,0.12,383%,32946,102
MIXED,SCHED_OTHER,1,20,41.16,156.84,0.19,381%,32881,93
MIXED,SCHED_OTHER,1,20,41.84,158.6,0.16,379%,32960,89
MIXED,SCHED_OTHER,1,20,42.14,160.15,0.13,380%,32231,92
MIXED,SCHED_OTHER,1,20,41.65,158.84,0.14,381%,32391,109
MIXED,SCHED_OTHER,1,20,41.13,156.65,0.14,381%,32065,97
MIXED,SCHED_OTHER,1,20,41.52,157.13,0.15,378%,33631,87
MIXED,SCHED_OTHER,1,20,41.93,159.5,0.13,380%,33285,88
MIXED,SCHED_OTHER,1,20,42.63,160.64,0.16,377%,34027,84
MIXED,SCHED_OTHER,1,20,41.88,159.02,0.15,380%,33204,96
MIXED,SCHED_OTHER,1,20,41.31,157.38,0.14,381%,32247,89
MIXED,SCHED_OTHER,1,20,41,156.88,0.08,382%,32547,88
MIXED,SCHED_OTHER,1,20,41.99,159.46,0.16,380%,32853,94
MIXED,SCHED_OTHER,1,20,41.85,160.33,0.12,383%,33120,95
MIXED,SCHED_OTHER,1,20,41.8,158.63,0.13,379%,33439,96
MIXED,SCHED_OTHER,1,20,41.32,157.32,0.1,380%,32266,94
MIXED,SCHED_OTHER,1,20,41.49,157.2,0.08,379%,31819,96
MIXED,SCHED_OTHER,1,20,41.43,158.77,0.11,383%,32828,86
MIXED,SCHED_OTHER,1,20,42.29,160.67,0.14,380%,34470,101
MIXED,SCHED_OTHER,1,20,42.09,158.92,0.16,377%,34066,92
MIXED,SCHED_OTHER,1,20,41.58,157.85,0.13,379%,31994,93
MIXED,SCHED_OTHER,1,20,41.41,156.68,0.18,378%,32633,88
MIXED,SCHED_OTHER,1,20,42.18,159.79,0.14,379%,33306,84
MIXED,SCHED_OTHER,1,20,42.42,160.84,0.13,379%,34387,78
MIXED,SCHED_OTHER,1,20,41.63,158.32,0.09,380%,32761,90
MIXED,SCHED_OTHER,1,20,41.66,157.74,0.08,378%,32370,92
MIXED,SCHED_OTHER,1,20,41.25,156.64,0.19,380%,32081,97
MIXED,SCHED_OTHER,1,20,42.22,159.45,0.07,377%,32540,91
MIXED,SCHED_OTHER,1,20,42.91,161.34,0.14,376%,33972,89
MIXED,SCHED_OTHER,1,20,42.06,158.57,0.12,377%,33095,83
MIXED,SCHED_OTHER,1,20,41.64,157.35,0.17,378%,33445,93
MIXED,SCHED_OTHER,1,20,41.66,156.46,0.17,375%,32487,91
MIXED,SCHED_OTHER,1,20,41.69,159.05,0.11,381%,32629,93
MIXED,SCHED_OTHER,1,20,42.45,160.43,0.13,378%,32642,94
MIXED,SCHED_OTHER,1,20,42.51,161.3,0.14,379%,33298,98
MIXED,SCHED_OTHER,1,20,41.24,157.53,0.1,382%,32464,89
MIXED,SCHED_OTHER,1,20,41.41,157.11,0.13,379%,33168,90
MIXED,SCHED_OTHER,1,20,42.52,160.12,0.14,376%,33873,102
MIXED,SCHED_OTHER,1,20,42.85,160.87,0.16,375%,32653,91
MIXED,SCHED_OTHER,1,20,41.96,158.28,0.09,377%,31727,93
MIXED,SCHED_OTHER,1,20,41.3,156.97,0.13,380%,32917,95
MIXED,SCHED_RR,1,20,43.79,156.53,0.05,357%,474,81
MIXED,SCHED_RR,1,20,43.05,156.39,0.03,363%,473,70
MIXED,SCHED_RR,1,20,46.9,166.05,0.04,354%,518,74
MIXED,SCHED_RR,1,20,46.84,171.21,0.04,365%,520,71
MIXED,SCHED_RR,1,20,45.62,161.21,0.09,353%,501,75
MIXED,SCHED_RR,1,20,46,167.01,0.1,363%,520,76
MIXED,SCHED_RR,1,20,46.75,168.98,0.04,361%,520,80
MIXED,SCHED_RR,1,20,43.54,159.13,0.07,365%,470,75
MIXED,SCHED_RR,1,20,43.39,159.52,0.04,367%,477,78
MIXED,SCHED_RR,1,20,46.68,172.21,0.02,368%,526,71
MIXED,SCHED_RR,1,20,46.83,171.48,0.06,366%,522,70
MIXED,SCHED_RR,1,20,44.95,160.79,0.04,357%,493,70
MIXED,SCHED_RR,1,20,44.09,159.64,0.05,362%,482,91
MIXED,SCHED_RR,1,20,42.86,157.38,0.06,367%,482,78
MIXED,SCHED_RR,1,20,45.33,161.99,0.08,357%,518,81
MIXED,SCHED_RR,1,20,44.65,160.11,0.1,358%,496,75
MIXED,SCHED_RR,1,20,44.65,159.16,0.05,356%,493,71
MIXED,SCHED_RR,1,20,45,157.37,0.13,349%,503,79
MIXED,SCHED_RR,1,20,45.43,160.99,0.09,354%,507,75
MIXED,SCHED_RR,1,20,45.6,161.48,0.06,354%,496,71
MIXED,SCHED_RR,1,20,44.5,158.92,0.06,357%,496,74
MIXED,SCHED_RR,1,20,43.33,158.3,0.03,365%,474,74
MIXED,SCHED_RR,1,20,43.16,159.74,0.03,370%,475,74
MIXED,SCHED_RR,1,20,44.98,163.72,0.07,364%,512,76
MIXED,SCHED_RR,1,20,43.73,157.7,0.09,360%,490,79
MIXED,SCHED_RR,1,20,44.22,159.07,0.08,359%,488,71
MIXED,SCHED_RR,1,20,43.49,158.93,0.04,365%,469,75
MIXED,SCHED_RR,1,20,43.77,161.27,0.04,368%,487,72
MIXED,SCHED_RR,1,20,43.64,158.66,0.05,363%,483,75
MIXED,SCHED_RR,1,20,43.97,159.91,0.06,363%,489,81
MIXED,SCHED_RR,1,20,44.92,159.2,0.02,354%,494,72
MIXED,SCHED_RR,1,20,43.72,161.07,0.04,368%,484,73
MIXED,SCHED_RR,1,20,43.77,159.89,0.05,365%,471,150
MIXED,SCHED_RR,1,20,45.06,160.41,0.04,356%,489,70
MIXED,SCHED_RR,1,20,44.05,157.57,0.09,357%,481,80
MIXED,SCHED_RR,1,20,44.58,160.91,0.14,361%,499,81
MIXED,SCHED_RR,1,20,42.33,154.08,0.05,364%,497,129
MIXED,SCHED_RR,1,20,42.58,157,0.1,368%,471,78
MIXED,SCHED_RR,1,20,45.07,158.18,0.04,351%,490,69
MIXED,SCHED_RR,1,20,45.51,158.56,0.15,348%,506,77
MIXED,SCHED_RR,1,20,43.6,156.94,0.04,360%,656,89
MIXED,SCHED_RR,1,20,42.16,152.3,0.06,361%,461,76
MIXED,SCHED_RR,1,20,43.11,156.8,0.1,363%,477,75
MIXED,SCHED_RR,1,20,45.11,159.35,0.09,353%,492,70
MIXED,SCHED_RR,1,20,42.98,159.28,0.02,370%,491,79
MIXED,SCHED_RR,1,20,42.97,154.3,0.11,359%,471,82
MIXED,SCHED_RR,1,20,43.92,154.28,0.08,351%,471,69
MIXED,SCHED_RR,1,20,42.3,154.69,0.07,365%,458,76
MIXED,SCHED_RR,1,20,43.82,155.76,0.06,355%,487,82
MIXED,SCHED_RR,1,20,43.47,157.76,0.04,362%,487,119
MIXED,SCHED_RR,1,20,43.5,157.17,0.06,361%,483,99
MIXED,SCHED_RR,1,20,44.51,159.28,0.04,357%,489,74
MIXED,SCHED_RR,1,20,42.53,153.7,0.03,361%,592,106
MIXED,SCHED_RR,1,20,42.92,156.39,0.06,364%,484,77
MIXED,SCHED_RR,1,20,43.27,158.31,0.02,365%,470,70
MIXED,SCHED_RR,1,20,42.94,158.85,0.02,369%,476,73
MIXED,SCHED_RR,1,20,44.02,156.19,0.03,354%,454,78
MIXED,SCHED_RR,1,20,41.97,150.29,0.03,358%,554,93
MIXED,SCHED_RR,1,20,44.03,156.66,0.06,355%,480,76
MIXED,SCHED_RR,1,20,44.04,158.56,0.07,360%,480,74
MIXED,SCHED_RR,1,20,43.41,158.3,0.08,364%,488,79
MIXED,SCHED_RR,1,20,44.2,156.74,0.09,354%,493,82
MIXED,SCHED_RR,1,20,42.74,154.7,0.05,362%,478,87
MIXED,SCHED_RR,1,20,43.88,156.46,0.09,356%,482,75
MIXED,SCHED_RR,1,20,44.36,158.24,0.04,356%,483,93
MIXED,SCHED_RR,1,20,45.36,158.68,0,349%,491,75
MIXED,SCHED_RR,1,20,44.2,154.97,0.11,350%,489,75
MIXED,SCHED_RR,1,20,43.28,156.31,0.05,361%,469,74
MIXED,SCHED_RR,1,20,43.64,154.59,0.08,354%,476,72
MIXED,SCHED_RR,1,20,41.99,156.72,0.04,373%,465,74
MIXED,SCHED_RR,1,20,44.22,157.52,0.03,356%,488,70
MIXED,SCHED_RR,1,20,42.96,159.26,0.05,370%,479,72
MIXED,SCHED_RR,1,20,43.81,159.01,0.04,363%,481,70
MIXED,SCHED_RR,1,20,43.93,154.26,0.04,351%,635,82
MIXED,SCHED_RR,1,20,42.89,156.36,0.04,364%,484,80
MIXED,SCHED_RR,1,20,43.57,157.07,0.07,360%,478,72
MIXED,SCHED_RR,1,20,44.61,159.67,0.05,358%,639,80
MIXED,SCHED_RR,1,20,44.26,157.09,0.07,355%,488,76
MIXED,SCHED_RR,1,20,44.78,156.81,0.1,350%,484,72
MIXED,SCHED_RR,1,20,43.36,156.45,0.08,360%,471,73
MIXED,SCHED_RR,1,20,44.76,158.14,0.07,353%,482,75
MIXED,SCHED_RR,1,20,43.53,159.57,0.03,366%,483,72
MIXED,SCHED_RR,1,20,45.07,157.86,0.04,350%,487,74
MIXED,SCHED_RR,1,20,43,153.74,0.02,357%,472,78
MIXED,SCHED_RR,1,20,43.57,157.11,0.11,360%,483,82
MIXED,SCHED_RR,1,20,44.39,158.24,0.11,356%,482,97
MIXED,SCHED_RR,1,20,44.9,158.14,0.12,352%,501,83
MIXED,SCHED_RR,1,20,41.68,148.77,0.02,356%,454,83
MIXED,SCHED_RR,1,20,42.76,156.5,0.05,366%,470,83
MIXED,SCHED_RR,1,20,41.78,152.58,0.07,365%,461,83
MIXED,SCHED_RR,1,20,43.66,154.49,0.1,354%,486,80
MIXED,SCHED_RR,1,20,42.78,159.31,0.06,372%,468,72
MIXED,SCHED_RR,1,20,42.55,157.4,0.08,370%,469,80
MIXED,SCHED_RR,1,20,43.32,157.66,0.04,364%,475,74
MIXED,SCHED_RR,1,20,42.41,156.21,0.04,368%,461,77
MIXED,SCHED_RR,1,20,42.59,154.71,0.03,363%,473,85
MIXED,SCHED_RR,1,20,42.34,156.47,0.06,369%,464,77
MIXED,SCHED_RR,1,20,43.72,157.27,0.11,359%,490,90
MIXED,SCHED_RR,1,20,43.95,158.02,0.12,359%,482,81
MIXED,SCHED_RR,1,20,42.65,157.23,0.03,368%,485,82
MIXED,SCHED_RR,1,20,41.15,151.3,0.04,367%,454,82
MIXED,SCHED_RR,1,20,42.47,157.19,0.04,370%,471,77
MIXED,SCHED_RR,1,20,44.65,158.66,0.04,355%,486,72
MIXED,SCHED_RR,1,20,44.57,158.58,0.04,355%,489,73
MIXED,SCHED_RR,1,20,44.25,155.92,0.04,352%,473,74
MIXED,SCHED_RR,1,20,41.68,154.05,0.04,369%,463,78
MIXED,SCHED_RR,1,20,44.13,155.49,0.06,352%,494,85
MIXED,SCHED_RR,1,20,45.31,160.4,0.16,354%,513,80
MIXED,SCHED_RR,1,20,44.69,157.1,0.05,351%,490,74
MIXED,SCHED_RR,1,20,42.44,155.2,0.07,365%,474,75
MIXED,SCHED_RR,1,20,42.08,156.24,0.05,371%,467,79
MIXED,SCHED_RR,1,20,43.22,155.18,0.02,359%,469,77
MIXED,SCHED_RR,1,20,42.83,156.89,0.04,366%,485,80
MIXED,SCHED_RR,1,20,44.03,156.52,0.03,355%,476,73
MIXED,SCHED_RR,1,20,44.59,159.17,0.07,357%,490,71
MIXED,SCHED_RR,1,20,43.15,157.04,0.06,364%,491,84
MIXED,SCHED_RR,1,20,43.12,156.12,0.07,362%,487,85
MIXED,SCHED_RR,1,20,43.41,155.9,0.03,359%,461,77
MIXED,SCHED_RR,1,20,43.84,158.35,0.04,361%,478,74
MIXED,SCHED_RR,1,20,45.17,157.91,0.05,349%,491,71
MIXED,SCHED_RR,1,20,43.21,156.92,0.07,363%,489,82
MIXED,SCHED_RR,1,20,41.96,153.16,0.04,365%,463,77
MIXED,SCHED_RR,1,20,44.07,156.87,0.04,356%,587,93
MIXED,SCHED_RR,1,20,44.4,160.4,0.04,361%,488,73
MIXED,SCHED_RR,1,20,43.66,157.91,0.04,361%,481,73
MIXED,SCHED_RR,1,20,42.66,156.48,0.02,366%,466,69
MIXED,SCHED_RR,1,20,43.5,153.29,0.04,352%,466,71
MIXED,SCHED_RR,1,20,41.94,154.54,0.04,368%,471,83
MIXED,SCHED_RR,1,20,45.38,158.53,0.08,349%,511,83
MIXED,SCHED_RR,1,20,44.03,156.31,0.06,355%,486,74
MIXED,SCHED_RR,1,20,43.08,159.08,0.04,369%,479,73
MIXED,SCHED_RR,1,20,44.14,156.44,0.1,354%,493,83
MIXED,SCHED_RR,1,20,43.74,155.23,0.08,355%,487,70
MIXED,SCHED_RR,1,20,44.64,156.68,0.03,351%,445,73
MIXED,SCHED_RR,1,20,43.79,157.32,0.07,359%,483,73
MIXED,SCHED_RR,1,20,44.92,158.22,0.06,352%,488,73
MIXED,SCHED_RR,1,20,44.63,157.95,0.04,353%,489,70
MIXED,SCHED_RR,1,20,41.12,149.88,0.06,364%,501,104
MIXED,SCHED_RR,1,20,43.59,155.92,0.1,357%,475,75
MIXED,SCHED_RR,1,20,43.66,155.94,0.04,357%,468,96
MIXED,SCHED_RR,1,20,43.5,158.57,0.06,364%,476,69
MIXED,SCHED_RR,1,20,43.38,159.52,0.09,367%,490,77
MIXED,SCHED_RR,1,20,42.98,157.78,0.08,367%,476,71
MIXED,SCHED_RR,1,20,42.58,148,0.09,347%,477,90
MIXED,SCHED_RR,1,20,42.29,153.53,0.06,363%,551,109
MIXED,SCHED_RR,1,20,44.91,160.25,0.1,357%,507,79
MIXED,SCHED_RR,1,20,45.14,157.24,0.06,348%,486,85
MIXED,SCHED_RR,1,20,44.8,160.45,0.09,358%,494,77
MIXED,SCHED_RR,1,20,43.73,156.08,0.04,356%,486,79
MIXED,SCHED_RR,1,20,42.42,155.99,0.08,367%,479,78
MIXED,SCHED_RR,1,20,42.85,155.17,0.08,362%,481,85
MIXED,SCHED_RR,1,20,42.8,157.34,0.06,367%,477,78
MIXED,SCHED_RR,1,20,42.64,158.96,0.04,372%,488,75
MIXED,SCHED_RR,1,20,44.89,158.04,0.08,352%,508,79
MIXED,SCHED_RR,1,20,42.39,150.28,0.04,354%,445,84
MIXED,SCHED_RR,1,20,43.88,155.18,0.03,353%,477,70
MIXED,SCHED_RR,1,20,44.44,158.42,0.02,356%,494,79
MIXED,SCHED_RR,1,20,42.68,157.84,0.08,370%,469,77
MIXED,SCHED_RR,1,20,43.17,156.18,0.06,361%,482,77
MIXED,SCHED_RR,1,20,43.37,154.62,0.06,356%,484,75
MIXED,SCHED_RR,1,20,43.82,154.88,0.06,353%,479,80
MIXED,SCHED_RR,1,20,44.24,158.15,0.06,357%,486,73
MIXED,SCHED_RR,1,20,44.65,156.06,0.09,349%,481,74
MIXED,SCHED_RR,1,20,44.29,158.26,0.03,357%,487,71
MIXED,SCHED_RR,1,20,43.77,155.87,0.03,356%,475,70
MIXED,SCHED_RR,1,20,42.25,156.67,0.07,370%,456,72
MIXED,SCHED_RR,1,20,44.8,156.39,0.07,349%,489,73
MIXED,SCHED_RR,1,20,43.29,157.73,0.03,364%,476,76
MIXED,SCHED_RR,1,20,44.08,157.91,0.05,358%,492,118
MIXED,SCHED_RR,1,20,44.42,158.85,0.08,357%,494,78
MIXED,SCHED_RR,1,20,42.14,150.39,0.06,357%,457,76
MIXED,SCHED_RR,1,20,42.71,156.08,0.06,365%,461,75
MIXED,SCHED_RR,1,20,43.37,159,0.06,366%,475,75
MIXED,SCHED_RR,1,20,44.43,158.02,0.07,355%,490,71
MIXED,SCHED_RR,1,20,42.47,155,0.1,365%,461,78
MIXED,SCHED_RR,1,20,42.58,151.94,0.04,356%,459,77
MIXED,SCHED_RR,1,20,43.85,155.18,0.02,353%,471,114
MIXED,SCHED_RR,1,20,45.48,158.46,0.04,348%,498,86
MIXED,SCHED_RR,1,20,43.17,156.11,0.08,361%,469,74
MIXED,SCHED_RR,1,20,44.19,156.44,0.02,354%,574,117
MIXED,SCHED_RR,1,20,43.55,153.74,0.09,353%,474,76
MIXED,SCHED_RR,1,20,43.61,154.86,0.04,355%,484,80
MIXED,SCHED_RR,1,20,44.31,157.36,0.07,355%,476,75
MIXED,SCHED_RR,1,20,43.81,156.61,0.08,357%,473,74
MIXED,SCHED_RR,1,20,42.42,158.12,0.08,372%,476,84
MIXED,SCHED_RR,1,20,44.78,157.08,0.08,350%,498,80
MIXED,SCHED_RR,1,20,41.52,150.44,0.05,362%,453,80
MIXED,SCHED_RR,1,20,43.36,155.86,0.06,359%,600,113
MIXED,SCHED_RR,1,20,43.89,158.54,0.07,361%,484,85
MIXED,SCHED_RR,1,20,42.29,158.16,0.04,374%,470,76
MIXED,SCHED_RR,1,20,44.29,155.84,0.06,351%,486,75
MIXED,SCHED_RR,1,20,43.24,153.3,0.1,354%,471,70
MIXED,SCHED_RR,1,20,42.59,156.58,0.06,367%,467,79
MIXED,SCHED_RR,1,20,44.72,159.07,0.07,355%,497,79
MIXED,SCHED_RR,1,20,43.85,156.93,0.06,358%,611,80
MIXED,SCHED_RR,1,20,42.62,156.76,0.05,367%,462,72
MIXED,SCHED_RR,1,20,44.38,154.93,0.1,349%,497,83
MIXED,SCHED_RR,1,20,43.02,154.57,0.07,359%,471,71
MIXED,SCHED_RR,1,20,44.36,155.82,0.05,351%,489,79
MIXED,SCHED_RR,1,20,44.02,157.17,0.08,357%,485,74
MIXED,SCHED_RR,1,20,44.12,157.22,0.04,356%,475,74
MIXED,SCHED_RR,1,20,43.47,155.56,0.04,357%,477,78
MIXED,SCHED_RR,1,20,41.82,152.65,0.04,365%,447,80
MIXED,SCHED_RR,1,20,43.26,156.85,0.05,362%,552,120
MIXED,SCHED_RR,1,20,44.19,157.59,0.05,356%,416,75
MIXED,SCHED_RR,1,20,43.47,156.77,0.06,360%,477,81
MIXED,SCHED_RR,1,20,45.03,159.95,0.03,355%,504,75
MIXED,SCHED_RR,1,20,43.07,156.84,0.08,364%,493,84
MIXED,SCHED_RR,1,20,42.86,156.76,0.1,365%,473,74
MIXED,SCHED_RR,1,20,44.49,156.74,0.06,352%,489,70
MIXED,SCHED_RR,1,20,44.1,156.75,0.04,355%,492,82
MIXED,SCHED_RR,1,20,43.55,159.3,0.07,365%,493,83
MIXED,SCHED_RR,1,20,43.5,157.87,0.05,363%,480,74
MIXED,SCHED_RR,1,20,43.51,153.85,0.06,353%,491,88
MIXED,SCHED_RR,1,20,43.34,156.34,0.05,360%,470,75
MIXED,SCHED_RR,1,20,44.36,157.02,0.09,354%,483,74
MIXED,SCHED_RR,1,20,45.35,158.76,0.05,350%,493,73
MIXED,SCHED_RR,1,20,43.69,152.67,0.1,349%,469,70
MIXED,SCHED_RR,1,20,42.67,150.19,0.06,352%,466,75
MIXED,SCHED_RR,1,20,42.06,152.7,0.04,363%,458,74
MIXED,SCHED_RR,1,20,42.12,151.65,0.09,360%,460,86
MIXED,SCHED_RR,1,20,44.27,155.41,0.04,351%,487,78
MIXED,SCHED_RR,1,20,44.13,163.62,0.08,370%,497,147
MIXED,SCHED_RR,1,20,42.93,152.46,0.05,355%,456,114
MIXED,SCHED_RR,1,20,44.82,159.34,0.08,355%,491,75
MIXED,SCHED_RR,1,20,44.23,162.17,0.1,366%,506,83
MIXED,SCHED_RR,1,20,42.19,155.43,0.06,368%,464,108
MIXED,SCHED_RR,1,20,43.74,155.39,0.02,355%,484,84
MIXED,SCHED_RR,1,20,43.76,157.07,0.06,359%,477,73
MIXED,SCHED_RR,1,20,41.73,151.59,0.06,363%,452,85
MIXED,SCHED_RR,1,20,43.41,161.12,0.06,371%,495,82
MIXED,SCHED_RR,1,20,43.89,157.01,0.05,357%,481,75
MIXED,SCHED_RR,1,20,40.8,151.26,0.08,370%,452,76
MIXED,SCHED_RR,1,20,44.05,157.74,0.07,358%,485,71
MIXED,SCHED_RR,1,20,42.39,149.52,0.02,352%,462,77
MIXED,SCHED_RR,1,20,43.57,160.1,0.09,367%,486,83
MIXED,SCHED_RR,1,20,43.86,158.75,0.05,362%,481,77
MIXED,SCHED_RR,1,20,42.3,152.99,0.06,361%,461,74
MIXED,SCHED_RR,1,20,44.35,156.59,0.04,353%,480,74
MIXED,SCHED_RR,1,20,43.39,152.81,0.02,352%,470,74
MIXED,SCHED_RR,1,20,40.13,149.01,0.02,371%,450,84
MIXED,SCHED_RR,1,20,44.74,161.57,0.03,361%,483,76
MIXED,SCHED_RR,1,20,45.19,163.09,0.08,361%,511,76
MIXED,SCHED_RR,1,20,41.47,150.9,0.06,363%,626,92
MIXED,SCHED_RR,1,20,44.15,157.52,0.02,356%,478,73
MIXED,SCHED_RR,1,20,42.53,150.76,0.04,354%,460,73
MIXED,SCHED_RR,1,20,42.59,156.12,0.06,366%,474,79
MIXED,SCHED_RR,1,20,45.78,161,0.06,351%,509,72
MIXED,SCHED_RR,1,20,43.16,155.3,0.09,359%,477,79
MIXED,SCHED_RR,1,20,43.6,153.78,0.1,352%,483,83
MIXED,SCHED_RR,1,20,45.15,158.82,0.04,351%,494,77
MIXED,SCHED_RR,1,20,41.48,150.09,0.06,361%,451,72
MIXED,SCHED_RR,1,20,44.46,159.04,0.04,357%,488,77
MIXED,SCHED_RR,1,20,44.82,162.47,0.08,362%,504,84
MIXED,SCHED_RR,1,20,42.13,150.59,0.07,357%,477,86
MIXED,SCHED_RR,1,20,44.2,156.36,0.08,353%,481,75
MIXED,SCHED_RR,1,20,43.22,158.43,0.04,366%,475,136
MIXED,SCHED_RR,1,20,42.29,153.99,0.04,364%,472,81
MIXED,SCHED_RR,1,20,44.53,161.05,0.12,361%,488,99
MIXED,SCHED_RR,1,20,43.05,159.75,0.03,371%,489,79
MIXED,SCHED_RR,1,20,41.65,150.33,0.03,360%,448,86
MIXED,SCHED_RR,1,20,45.02,157,0.03,348%,491,75
MIXED,SCHED_RR,1,20,41.42,150.64,0.06,363%,463,84
MIXED,SCHED_RR,1,20,45.85,163.61,0.1,357%,514,81
MIXED,SCHED_RR,1,20,42.99,157.7,0.1,367%,479,87
MIXED,SCHED_RR,1,20,43.13,154.44,0.02,358%,479,76
MIXED,SCHED_RR,1,20,43.72,155.7,0.08,356%,482,79
MIXED,SCHED_RR,1,20,45.73,161.24,0.04,352%,501,74
MIXED,SCHED_RR,1,20,44.04,161.93,0.05,367%,492,71
MIXED,SCHED_RR,1,20,44.44,156.11,0.03,351%,490,71
MIXED,SCHED_RR,1,20,44.81,159.49,0.09,356%,492,77
MIXED,SCHED_RR,1,20,46.13,164.56,0.1,356%,509,69
MIXED,SCHED_RR,1,20,45.36,161.83,0.07,356%,520,81
MIXED,SCHED_RR,1,20,44.29,161.38,0.06,364%,509,80
MIXED,SCHED_RR,1,20,42.1,152.97,0.03,363%,470,80
MIXED,SCHED_RR,1,20,42.41,155.06,0.05,365%,478,116
MIXED,SCHED_RR,1,20,43.1,158.71,0.08,368%,473,78
MIXED,SCHED_RR,1,20,45.17,164.15,0.02,363%,504,78
MIXED,SCHED_RR,1,20,43.5,162.01,0.03,372%,498,80
MIXED,SCHED_RR,1,20,42.78,155.15,0.06,362%,536,129
MIXED,SCHED_RR,1,20,42.8,150.02,0.11,350%,467,83
MIXED,SCHED_RR,1,20,41.7,148.49,0.05,356%,446,83
MIXED,SCHED_RR,1,20,42.82,152.53,0.06,356%,474,82
MIXED,SCHED_RR,1,20,44.48,157.17,0.04,353%,484,75
MIXED,SCHED_RR,1,20,45.12,165.69,0.05,367%,507,79
MIXED,SCHED_RR,1,20,44.78,161.76,0.14,361%,487,75
MIXED,SCHED_RR,1,20,42.87,156.04,0.04,364%,464,83
MIXED,SCHED_RR,1,20,40.39,149.31,0.05,369%,440,72
MIXED,SCHED_RR,1,20,42.66,148.88,0.04,349%,459,76
MIXED,SCHED_RR,1,20,40.72,148.64,0.06,365%,438,74
MIXED,SCHED_RR,1,20,42.6,151.29,0.03,355%,472,88
MIXED,SCHED_RR,1,20,42.78,151.44,0.04,354%,460,69
MIXED,SCHED_RR,1,20,41.53,149.25,0.04,359%,443,70
MIXED,SCHED_RR,1,20,42.57,148.22,0.12,348%,470,78
MIXED,SCHED_RR,1,20,42,150.42,0.04,358%,452,74
MIXED,SCHED_RR,1,20,42.74,149.42,0.1,349%,465,76
MIXED,SCHED_RR,1,20,41.44,151,0.06,364%,459,78
MIXED,SCHED_RR,1,20,42.34,151.74,0.1,358%,470,83
MIXED,SCHED_RR,1,20,40.19,149.65,0.02,372%,429,67
